#Material, Thickness (Ang), Material_id
F10W2Zn2, 6.6591000000000005 , ZnWF5_2dm-5911
Ge2O2, 4.350000000000007 , GeO_2dm-6016
Mn4O14, 5.6813 , Mn2O7_2dm-2374
Bi2Zr, 8.4893 , ZrBi2_2dm-2768
Ba2Hg, 4.913899999999997 , Ba2Hg_2dm-5339
F8Ru2, 6.235800000000001 , RuF4_2dm-4073
Fe8O18Zn2, 6.549099999999995 , ZnFe4O9_2dm-5916
Cr4Li2O13, 6.464700000000001 , Li2Cr4O13_2dm-5613
Pb8Pt2, 6.322400000000001 , PtPb4_2dm-3559
F6Ta2, 6.448599999999998 , TaF3_2dm-1177
O6Sn3, 5.306 , SnO2_2dm-2911
Al4H12O12, 3.1586000000000034 , Al(HO)3_2dm-5346
O6Zr6, 3.3694000000000024 , ZrO_2dm-2793
NbSe2, 6.533400000000005 , NbSe2_2dm-2606
O9P6, 6.077199999999998 , P2O3_2dm-2592
I2Np2O2, 5.490700000000003 , NpIO_2dm-5019
HMo2O6, 6.381500000000002 , Mo2HO6_2dm-4570
DyP2, 4.739899999999996 , DyP2_2dm-6228
Mg4N2, 2.4005000000000036 , Mg2N_2dm-2969
Ge4U2, 3.369199999999998 , UGe2_2dm-6120
P4S6, 6.9562999999999935 , P2S3_2dm-834
C4O8, 5.1183000000000005 , CO2_2dm-6454
Pt2Tl, 5.240399999999998 , TlPt2_2dm-6035
Br2Hg2S2, 6.2264 , HgSBr_2dm-3271
S6Y4, 5.431999999999996 , Y2S3_2dm-838
Cl6Os2, 6.476200000000005 , OsCl3_2dm-2000
Cl4Ta, 6.5209 , TaCl4_2dm-12
I2O2Sm2, 5.258899999999999 , SmIO_2dm-4313
Al2, 3.4083000000000028 , Al_2dm-5933
Se9Tl18, 4.979499999999996 , Tl2Se_2dm-1596
Pr2Te6, 7.312599999999994 , PrTe3_2dm-3067
F5LiOV2, 5.984399999999998 , LiV2OF5_2dm-5119
Bi4O8, 9.726500000000005 , BiO2_2dm-2110
B2O6Sb2, 5.434000000000001 , BSbO3_2dm-4617
O20Te4U4, 6.5520999999999985 , UTeO5_2dm-5032
Te6Tm2, 7.477399999999994 , TmTe3_2dm-3132
Cu4F4H4O4, 3.860900000000001 , CuHOF_2dm-3580
Se2Si, 5.645900000000004 , SiSe2_2dm-309
Al2O11Si4, 5.939500000000001 , Al2Si4O11_2dm-5602
Br24Mo12, 6.586700000000002 , MoBr2_2dm-5814
Hg12Se12, 4.655999999999996 , HgSe_2dm-2919
F6Hg3, 6.160699999999999 , HgF2_2dm-1877
Au4Cl4O12Se4, 6.390100000000002 , AuSeClO3_2dm-5801
F4Zr2, 6.062499999999993 , ZrF2_2dm-1711
I4Pb, 7.225600000000002 , PbI4_2dm-1145
Ga2H2O4, 3.8250000000000015 , GaHO2_2dm-3612
Al5Ni2Zr, 4.661399999999997 , ZrAl5Ni2_2dm-4284
Cl6HfTe4, 8.969300000000002 , Hf(Te2Cl3)2_2dm-4247
Se2V4, 4.337699999999996 , V2Se_2dm-1411
Br2F2Sn2, 6.194400000000002 , SnBrF_2dm-3978
Se2Sn, 6.5 , SnSe2_2dm-6186
MnNb2S4, 5.3652 , Mn(NbS2)2_2dm-5484
Be2Na2, 3.417600000000002 , NaBe_2dm-2335
Te2V, 7.223399999999993 , VTe2_2dm-3000
Cu2Se2, 4.095799999999998 , CuSe_2dm-5007
Sr2, 3.450600000000002 , Sr_2dm-5000
Mg10Rh2, 3.5336000000000025 , Mg5Rh_2dm-479
N2Sr4, 3.934499999999997 , Sr2N_2dm-2982
Te6Y2, 7.189599999999993 , YTe3_2dm-4856
Br2Cd2S4Sb2, 6.236899999999999 , CdSbS2Br_2dm-4304
K5NO4, 4.096300000000002 , K5NO4_2dm-4239
As6H2O12, 5.939299999999999 , As3HO6_2dm-4842
BaSi2, 3.005799999999998 , BaSi2_2dm-5517
As2Zr, 4.213999999999996 , ZrAs2_2dm-2150
Bi4O16P4, 8.0431 , BiPO4_2dm-3702
Nb2O10V2, 5.7298 , NbVO5_2dm-5180
Sn4Zr2, 4.5619999999999985 , ZrSn2_2dm-1756
As2Dy, 4.639199999999997 , DyAs2_2dm-6004
H2Mg2O3, 2.8639000000000037 , Mg2H2O3_2dm-4380
BaC2, 3.9104000000000014 , BaC2_2dm-1659
Cd2I4O12, 6.0671 , Cd(IO3)2_2dm-3721
F4In4O12Te4, 6.266700000000002 , InTeO3F_2dm-4087
Pb5Y, 6.416600000000001 , YPb5_2dm-6187
Cr3Li8O12Te, 5.169900000000001 , Li8Cr3TeO12_2dm-4266
Al4Cl12O2Sn2, 6.679599999999997 , Al2SnCl6O_2dm-4514
Ba4Bi2, 7.926399999999998 , Ba2Bi_2dm-2986
Br10Mo2, 7.359000000000002 , MoBr5_2dm-2853
CrMn2O6, 5.899400000000003 , Mn2CrO6_2dm-4419
P10Se10, 6.670399999999998 , PSe_2dm-2355
In, 3.6318999999999972 , In_2dm-5935
Ag4O4, 3.489900000000002 , AgO_2dm-2037
Br4Sb18, 8.681200000000002 , Sb9Br2_2dm-507
Bi4C2, 11.313599999999997 , Bi2C_2dm-6259
N8Si6, 5.108900000000002 , Si3N4_2dm-1920
Ca2H8O12Se2, 4.788800000000001 , CaH4SeO6_2dm-3649
Te2V2, 4.225499999999998 , VTe_2dm-1538
NiO8Re2, 6.8581 , Re2NiO8_2dm-5012
Cl2Hf, 6.547899999999998 , HfCl2_2dm-273
Se2Zr, 6.343399999999998 , ZrSe2_2dm-3542
Cl8Se8, 6.107300000000001 , SeCl_2dm-755
In2Te2, 6.1183 , InTe_2dm-1769
HfS2, 6.632799999999998 , HfS2_2dm-3834
Cl6Re2, 6.945400000000003 , ReCl3_2dm-826
H2O4Sc2, 3.120900000000004 , ScHO2_2dm-5139
Sb8Sn4, 6.358499999999997 , SnSb2_2dm-1821
Li2O4U, 4.8776 , Li2UO4_2dm-4328
Ga2MnS4, 6.252999999999997 , Mn(GaS2)2_2dm-3028
N8Te20, 8.496699999999993 , Te5N2_2dm-898
H2Li2Pd, 3.766499999999998 , Li2H2Pd_2dm-4654
Au4S2, 4.801899999999998 , Au2S_2dm-2576
Br2Y, 6.204299999999998 , YBr2_2dm-1591
Cl2Hg, 6.211500000000001 , HgCl2_2dm-704
F16Na4Sb4, 6.3715 , NaSbF4_2dm-4938
Ca4O8Sn4, 5.155299999999999 , CaSnO2_2dm-5795
O6Sb2U, 6.8218000000000005 , U(SbO3)2_2dm-5188
CrMn2O6, 5.899400000000003 , Mn2CrO6_2dm-5211
Cd2Se2, 3.949999999999993 , CdSe_2dm-2156
MgO5Sb2, 6.0729000000000015 , MgSb2O5_2dm-4256
La2Se2, 4.574199999999997 , LaSe_2dm-3438
Br8Sb2, 6.898 , SbBr4_2dm-806
Br4Mo2O4, 6.478900000000005 , Mo(BrO)2_2dm-3188
O8Sb4, 5.582500000000002 , SbO2_2dm-5160
Cr3O16Sb5, 8.341100000000004 , Cr3Sb5O16_2dm-4057
Fe2Li4O14P4, 6.788599999999995 , Li2FeP2O7_2dm-5773
Na4O8Sb4, 5.564900000000002 , NaSbO2_2dm-4758
O2P2Y2Zn2, 3.954299999999999 , YZnPO_2dm-3097
Bi6C6, 10.322499999999998 , BiC_2dm-658
C8N8Pt2Tl4, 5.956999999999999 , Tl2Pt(CN)4_2dm-4295
Ge4Sr2, 2.582399999999998 , SrGe2_2dm-6073
F12O4V4, 5.957499999999998 , VOF3_2dm-4707
LaPb3, 6.263600000000001 , LaPb3_2dm-2004
Cl4Pt2, 6.132399999999997 , PtCl2_2dm-6205
Bi4F14K2, 9.1966 , KBi2F7_2dm-4994
BaCaI4, 7.016099999999999 , BaCaI4_2dm-3944
Br5V2, 7.063299999999998 , V2Br5_2dm-2684
BaGe2, 2.9460999999999973 , BaGe2_2dm-1846
Cr2O6, 5.243900000000007 , CrO3_2dm-6375
F8Te8, 5.942100000000007 , TeF_2dm-1978
I6Sn3, 5.758499999999999 , SnI2_2dm-3724
Ge4Mg2, 2.1047999999999982 , MgGe2_2dm-6089
S2Sn, 5.949999999999999 , SnS2_2dm-6028
H6O18P6Sb4, 6.714999999999995 , Sb2P3(HO3)3_2dm-4042
O3P2, 6.077199999999998 , P2O3_2dm-2448
Ge6Sb6, 4.975100000000001 , GeSb_2dm-426
CdCl2, 5.6331 , CdCl2_2dm-5027
Bi4In8S18, 9.4037 , In4Bi2S9_2dm-3651
LiSn2, 4.098699999999997 , LiSn2_2dm-6043
BP, 3.4124000000000008 , BP_2dm-6418
Bi2Cl8, 8.374600000000003 , BiCl4_2dm-1549
BHfMg6O7, 4.176200000000003 , HfMg6BO7_2dm-3174
Ag2C2N2S2, 4.5904 , AgCSN_2dm-4267
PtS2, 6.127499999999993 , PtS2_2dm-4136
Cl2Ru, 5.997100000000001 , RuCl2_2dm-216
Er2Mg2Ru, 4.419600000000002 , Er2Mg2Ru_2dm-3273
Al2Bi2, 7.727399999999998 , AlBi_2dm-1412
Ta4Te6, 8.37439999999999 , Ta2Te3_2dm-313
Br2Cu2O4, 4.6330000000000044 , CuBrO2_2dm-4250
Br4In4, 5.965199999999999 , InBr_2dm-849
O12Sn8, 5.7742 , Sn2O3_2dm-277
O8Re2Zn, 6.913200000000002 , Zn(ReO4)2_2dm-3074
Te3Tl2, 8.893999999999995 , Tl2Te3_2dm-6137
P4, 5.992599999999994 , P_2dm-5959
Mn2Sb4, 4.432799999999997 , MnSb2_2dm-6326
O14Ti4, 5.515599999999999 , Ti2O7_2dm-5108
In6S6, 5.627099999999998 , InS_2dm-513
Cl8Re2, 6.840600000000002 , ReCl4_2dm-1285
Cl4Co4O6Te2, 6.205100000000001 , Co2TeCl2O3_2dm-5408
F2Nb, 5.939500000000001 , NbF2_2dm-1023
O12Pb8, 6.234100000000005 , Pb2O3_2dm-3613
I6Ru2, 5.8573999999999975 , RuI3_2dm-949
AuHO2, 4.089500000000001 , HAuO2_2dm-4321
O2P, 5.805699999999997 , PO2_2dm-2295
BaO3Ti, 5.0644 , BaTiO3_2dm-5574
Br4Cr2, 6.267200000000005 , CrBr2_2dm-1793
Al2S5, 6.066199999999994 , Al2S5_2dm-20
Bi2O6Y2, 7.981700000000003 , YBiO3_2dm-5310
GaTe, 5.884999999999999 , GaTe_2dm-2060
S10Ti4Zn2, 6.000799999999998 , Ti2ZnS5_2dm-5690
B2C8K2O16, 5.7452999999999985 , KB(CO2)4_2dm-4125
Cu4O14Sr4W2, 6.051099999999999 , Sr2Cu2WO7_2dm-5065
Ga2S2, 5.368499999999999 , GaS_2dm-2968
Rh2Te2, 4.490799999999998 , TeRh_2dm-928
Co2Li2O8P2, 6.129799999999996 , LiCoPO4_2dm-4146
Fe2Ge4Ho2, 4.931199999999999 , HoFeGe2_2dm-3253
I6N2, 5.743999999999997 , I3N_2dm-235
As4Pb3, 8.299900000000001 , As4Pb3_2dm-2533
Br6Tl2, 6.8313000000000015 , TlBr3_2dm-1117
Cl8F8I8O8, 5.5228 , IClOF_2dm-4074
Cu4Fe8S14, 6.275099999999998 , Fe4Cu2S7_2dm-3974
Li4Ni4O16P4, 6.147299999999996 , LiNiPO4_2dm-5719
Cl4Nb2O2, 6.007000000000002 , NbCl2O_2dm-3054
Bi4Sn3, 12.959599999999996 , Sn3Bi4_2dm-2260
AsCl3, 6.2149 , AsCl3_2dm-2488
Cl6In2, 6.334900000000001 , InCl3_2dm-793
Cl10La2Sr2, 6.708099999999996 , SrLaCl5_2dm-5422
Sb8Se20, 7.868200000000001 , Sb2Se5_2dm-1962
Mg3Sr3, 2.790900000000004 , SrMg_2dm-6338
H8O8P4Zn2, 4.030999999999999 , ZnP2(HO)4_2dm-4852
As4O6, 5.683100000000001 , As2O3_2dm-3779
Mo4O16Sb2, 6.936200000000002 , Sb(MoO4)2_2dm-4211
Au4Se2, 4.903099999999996 , Au2Se_2dm-6391
Br4Pb, 7.014800000000004 , PbBr4_2dm-1323
Hf3Te2, 6.8279999999999985 , Hf3Te2_2dm-3471
CaI4Pb, 7.665799999999999 , CaPbI4_2dm-4955
O16Te4V4, 5.893299999999999 , VTeO4_2dm-4003
Br5P, 7.238999999999995 , PBr5_2dm-2704
S12Sb12, 6.138299999999998 , SbS_2dm-2645
H4O16Pb8S2, 8.290200000000006 , H2Pb4SO8_2dm-5386
Bi4Ga2O14Sr4, 9.7934 , Sr2GaBi2O7_2dm-5360
AsPt, 4.389099999999997 , AsPt_2dm-6438
O10V4, 5.430099999999999 , V2O5_2dm-3664
Cr2O8P2, 6.111199999999999 , CrPO4_2dm-3919
Li2NbO8P2, 6.450999999999997 , Li2Nb(PO4)2_2dm-4506
Pb2Se2, 5.949999999999999 , PbSe_2dm-3073
Ge6I16, 7.854099999999996 , Ge3I8_2dm-1291
Hf2Te6, 7.483399999999994 , HfTe3_2dm-3276
Pt3Te4, 7.935599999999994 , Te4Pt3_2dm-3552
O10V4Zn, 6.372299999999996 , V4ZnO10_2dm-4661
Ba2Bi4, 8.7028 , BaBi2_2dm-6251
I6S4Sb2Sn4, 8.110699999999998 , Sn2SbS2I3_2dm-4485
O8Ta4, 5.872399999999995 , TaO2_2dm-2170
Br6NaO2W2, 8.806900000000002 , NaW2(Br3O)2_2dm-5378
BaMo4O8, 7.3812 , Ba(MoO2)4_2dm-5158
S18V6, 5.964999999999992 , VS3_2dm-670
Ag2Cl2, 5.6743000000000015 , AgCl_2dm-503
Cl4Cu6O12Se4, 5.952600000000002 , Cu3Se2(ClO3)2_2dm-5665
H4O8Te2, 5.6178000000000035 , Te(HO2)2_2dm-4292
C3Sc, 3.414400000000004 , ScC3_2dm-1973
Nb2Ni2Te10, 8.958799999999991 , NbNiTe5_2dm-4872
H2O5V2, 4.0937 , V2H2O5_2dm-3313
I8S8, 5.083399999999998 , SI_2dm-1508
Sr5Y, 4.8792 , Sr5Y_2dm-1228
Co8O18Zn2, 6.291299999999998 , ZnCo4O9_2dm-5445
PdS6Ta2, 7.818899999999996 , Ta2PdS6_2dm-4263
Cd2Li2O8P2, 6.158399999999997 , LiCdPO4_2dm-5597
Br8Si2, 6.3386000000000005 , SiBr4_2dm-2289
Bi4O2S4, 11.644 , Bi2S2O_2dm-3250
Br4V, 6.652599999999999 , VBr4_2dm-25
F6Nd2, 6.194299999999999 , NdF3_2dm-321
Cl6Sc4, 5.9450999999999965 , Sc2Cl3_2dm-1710
N2Te2U2, 5.901699999999998 , UTeN_2dm-4630
Bi3Ca3, 7.857599999999999 , CaBi_2dm-6001
Cl6Fe2, 7.068299999999996 , FeCl3_2dm-5148
Sb8Te20, 9.223599999999994 , Sb2Te5_2dm-1893
FMn5O9, 6.408199999999997 , Mn5O9F_2dm-4081
Cl4Na2O3Zn, 6.127299999999999 , Na2ZnCl4O3_2dm-3504
F2Mo, 6.1578 , MoF2_2dm-15
Te2U4, 5.844100000000001 , U2Te_2dm-6062
As6Pb6, 5.956500000000001 , AsPb_2dm-501
Cl10Ta2, 6.5614 , TaCl5_2dm-1556
Cl2Na4, 3.4414000000000033 , Na2Cl_2dm-3112
As8Pb4, 6.2310000000000025 , As2Pb_2dm-296
O14Si4Sr2Ti2, 5.791600000000001 , SrTiSi2O7_2dm-4918
OSi2, 4.497800000000002 , Si2O_2dm-3361
B2Na2O16S4, 5.7593999999999985 , NaB(SO4)2_2dm-3307
Ca2H8O8P4, 3.9682999999999997 , CaP2(HO)4_2dm-3808
Mo2S2, 3.9448999999999974 , MoS_2dm-2127
Nd4Te10, 8.972599999999993 , Nd2Te5_2dm-3185
Cu2N6, 3.9618000000000007 , CuN3_2dm-2562
LaSr5, 5.166900000000001 , Sr5La_2dm-1113
B2S3, 5.928399999999994 , B2S3_2dm-3796
Nb4O16Ta2Zn4, 6.604399999999998 , TaNb2Zn2O8_2dm-5307
C2Cu2Li2O6, 4.2290000000000045 , LiCuCO3_2dm-3904
Cr4Mg2O10, 5.297100000000005 , MgCr2O5_2dm-4667
Np2S6, 6.284799999999995 , NpS3_2dm-6179
Ca4Ge8O24W4, 6.432799999999999 , CaGe2WO6_2dm-5813
BiO2, 9.726500000000005 , BiO2_2dm-2604
Ag12O14Si4, 6.653999999999999 , Si2Ag6O7_2dm-4216
Hf2Si2Te2, 5.009000000000003 , HfSiTe_2dm-3249
Cl4Ge, 6.081499999999998 , GeCl4_2dm-785
O2Si2, 4.652500000000004 , SiO_2dm-6306
Cu2H4O10Se2, 5.430600000000002 , CuH2SeO5_2dm-5742
Bi2Tm, 8.9604 , TmBi2_2dm-6039
LuPb2, 5.365999999999998 , LuPb2_2dm-3059
Si5Y, 2.5640999999999967 , YSi5_2dm-6200
Mo3P2, 5.221699999999998 , Mo3P2_2dm-6188
LuSn2, 4.805799999999998 , LuSn2_2dm-795
Cl6Ru2, 6.288900000000001 , RuCl3_2dm-4487
BCY, 3.6540999999999992 , YBC_2dm-3787
I4Mo2, 6.597699999999999 , MoI2_2dm-1066
BaO7Sn4Y, 8.2993 , BaYSn4O7_2dm-4110
NPd, 3.758399999999997 , PdN_2dm-3223
Mg4O16Sn8, 5.927299999999999 , Mg(SnO2)2_2dm-4408
Ca3Sr3, 3.7577 , SrCa_2dm-6119
Ba2Fe2S2, 5.427099999999997 , BaFeS_2dm-3129
N8Si4, 5.100499999999999 , SiN2_2dm-1942
Se8Tc4, 6.332800000000001 , TcSe2_2dm-511
Cl3Pu, 6.5393 , PuCl3_2dm-1337
Bi6F10O4, 12.0682 , Bi3O2F5_2dm-4307
CoLiO2, 3.3333000000000026 , LiCoO2_2dm-5143
Br2Fe2O6Sr4, 5.8164 , Sr2FeBrO3_2dm-5233
I2O2Y2, 4.912700000000002 , YIO_2dm-5402
O10Ti4Zn2, 5.4807999999999995 , Ti2ZnO5_2dm-3957
F2Hg, 6.160699999999999 , HgF2_2dm-1267
Cl2Fe2O8W2, 6.5577999999999985 , FeWClO4_2dm-3975
Sc2Se2, 4.362499999999997 , ScSe_2dm-2279
Cl8Ti2, 6.198199999999997 , TiCl4_2dm-1605
CuF6Mo, 6.227600000000001 , CuMoF6_2dm-5780
Ba2Ca2, 3.946299999999998 , BaCa_2dm-6142
Ho2S6, 6.107299999999998 , HoS3_2dm-6075
Eu3S3, 4.339999999999998 , EuS_2dm-3180
F6Yb2, 6.311900000000001 , YbF3_2dm-2787
I4Sn, 6.756199999999998 , SnI4_2dm-1067
Bi8Pb4, 12.126600000000002 , Bi2Pb_2dm-1225
MgMo6O16, 8.853700000000003 , Mg(Mo3O8)2_2dm-4220
Bi4O8Pd2, 10.398299999999999 , Bi2PdO4_2dm-5067
ILi, 4.246800000000005 , LiI_2dm-6194
Cr2F4, 5.814900000000006 , CrF2_2dm-4342
Cl2In2O2, 5.6109 , InClO_2dm-3585
Al4As4, 3.565799999999998 , AlAs_2dm-2132
O18V8, 6.143299999999998 , V4O9_2dm-5303
Al8Se6, 5.531799999999996 , Al4Se3_2dm-1593
Sb6Si2, 6.190999999999999 , SiSb3_2dm-1386
Cr2Cu4O14Sr4, 5.270200000000001 , Sr2CrCu2O7_2dm-4016
I2Ir, 5.511099999999999 , IrI2_2dm-508
Cl14Fe2Te2, 7.1310999999999956 , FeTeCl7_2dm-5030
O6P4, 6.077199999999998 , P2O3_2dm-531
Cu4O14V4, 5.5787 , V2Cu2O7_2dm-4581
AsHg3ISe4, 8.458999999999996 , Hg3AsSe4I_2dm-4913
P8Zn12, 4.124299999999996 , Zn3P2_2dm-5705
Cl2Th, 6.271399999999996 , ThCl2_2dm-182
Ga8Te6, 6.835199999999995 , Ga4Te3_2dm-140
Bi4O18Sr2Ta4, 9.376100000000003 , SrTa2Bi2O9_2dm-4641
FeLi2O12P4, 6.645999999999997 , Li2Fe(PO3)4_2dm-5755
B12Te18, 7.002299999999996 , B2Te3_2dm-2901
In2P2, 4.124899999999996 , InP_2dm-1502
Br2Co, 6.1141000000000005 , CoBr2_2dm-4963
Os4Te8, 7.241199999999989 , Te2Os_2dm-2370
As6C2, 6.186299999999999 , As3C_2dm-193
Cl4In4, 5.819500000000001 , InCl_2dm-913
Cu2I2, 2.800000000000005 , CuI_2dm-1070
Bi10Ca2O17, 12.2117 , Ca2Bi10O17_2dm-4483
Bi4Br2O9Te2, 11.1961 , Bi4Te2Br2O9_2dm-4208
Ca2I10La2, 7.993899999999997 , CaLaI5_2dm-5184
IrTl3, 6.4606 , Tl3Ir_2dm-1553
NSr2, 3.934499999999997 , Sr2N_2dm-3279
Br2O2V2, 5.483900000000001 , VBrO_2dm-5129
As18I4, 8.401 , As9I2_2dm-1619
P6Si6, 4.801700000000002 , SiP_2dm-276
Sb2SnTe4, 8.755999999999998 , Sn(SbTe2)2_2dm-3475
B2Te2, 5.820500000000001 , BTe_2dm-2956
Al4I4, 4.657200000000001 , AlI_2dm-814
Mo6O18Tl2, 7.763200000000003 , Tl(MoO3)3_2dm-4659
Bi2I10, 9.682400000000003 , BiI5_2dm-2152
CLa2, 4.394499999999999 , La2C_2dm-1402
CeSe2, 6.3666 , CeSe2_2dm-3173
Se2Tl2, 6.0336 , TlSe_2dm-1507
As4O8, 5.409300000000003 , AsO2_2dm-2268
PbS, 6.102700000000002 , PbS_2dm-3013
Se12Zn12, 4.098299999999996 , ZnSe_2dm-2321
O18Te8, 7.688300000000002 , Te4O9_2dm-3524
I2Sr, 5.425300000000001 , SrI2_2dm-1251
Cl2NSc2, 6.049399999999995 , Sc2NCl2_2dm-3599
Ge6N6, 4.337900000000001 , GeN_2dm-823
Br2Mn2S4Sb2, 6.218399999999998 , MnSbS2Br_2dm-5231
Nb4O16Sb2Zn4, 6.725699999999998 , Nb2Zn2SbO8_2dm-5320
Ba2O8V3, 6.171399999999998 , Ba2V3O8_2dm-5024
Br2Ca3Si, 4.431699999999999 , Ca3SiBr2_2dm-5018
S2Zn2, 3.449999999999994 , ZnS_2dm-2203
Sn4Zr4, 3.9494999999999965 , ZrSn_2dm-3084
BH4Li, 3.4142000000000015 , LiBH4_2dm-3894
H2Li2O2, 3.2423000000000037 , LiHO_2dm-3650
Cl12P4, 6.732299999999994 , PCl3_2dm-1999
Au2P2S8Tl4, 8.522599999999994 , Tl2PAuS4_2dm-4646
Nb4Se6, 6.094999999999999 , Nb2Se3_2dm-271
SnTb2, 4.835799999999998 , Tb2Sn_2dm-581
Bi2, 10.4059 , Bi_2dm-3737
Nb4P2S20Tl2, 8.1444 , Nb2TlPS10_2dm-4053
Bi4Pt2, 8.922300000000003 , Bi2Pt_2dm-1628
Se2Sn2, 5.25 , SnSe_2dm-5116
Bi2Sc, 8.4133 , ScBi2_2dm-6241
Cl6Ti2, 6.143999999999998 , TiCl3_2dm-3906
S2Si, 5.631299999999999 , SiS2_2dm-6272
Al4Cl16Cu2, 6.567299999999998 , Al2CuCl8_2dm-5811
Ni2Ta2Te10, 9.027099999999992 , TaNiTe5_2dm-4988
Bi2STe2, 12.950999999999999 , Bi2Te2S_2dm-4461
O18Se8, 6.658100000000001 , Se4O9_2dm-1010
AsTl, 4.498299999999997 , TlAs_2dm-6429
Au2Se2, 4.600099999999997 , AuSe_2dm-18
Cl4In4, 5.819500000000001 , InCl_2dm-966
Cd, 3.659299999999996 , Cd_2dm-4069
I24W12, 6.484699999999993 , WI2_2dm-399
Pt2Se2, 4.523599999999995 , PtSe_2dm-152
As2Br10, 6.974799999999999 , AsBr5_2dm-2051
Cl6Yb2, 6.373200000000004 , YbCl3_2dm-3396
F12S2Sn8, 7.660700000000003 , Sn4SF6_2dm-5682
F5P, 6.641999999999993 , PF5_2dm-2717
Fe2Li2O8P2, 6.781599999999993 , LiFePO4_2dm-5337
Ba2I4, 5.437600000000001 , BaI2_2dm-2393
Ba2Mn3O10Tl2, 7.9347999999999965 , Ba2Mn3Tl2O10_2dm-5598
B2S2, 5.234599999999997 , BS_2dm-1472
As4Ga4, 3.8397999999999963 , GaAs_2dm-2933
C12K, 3.9454000000000025 , KC12_2dm-6025
Ru2Se2, 4.508999999999998 , RuSe_2dm-1270
O3W, 5.733400000000001 , WO3_2dm-605
S6Tm2, 6.111999999999998 , TmS3_2dm-6040
Cd2O4Si, 5.6880999999999995 , Cd2SiO4_2dm-5419
Au2CaF12, 8.012600000000003 , Ca(AuF6)2_2dm-3472
H2NiO2, 3.315000000000002 , Ni(HO)2_2dm-4902
I6Si2, 5.5744 , SiI3_2dm-998
In2Se2, 6.022499999999999 , InSe_2dm-3756
P8Te20, 8.763199999999994 , Te5P2_2dm-894
Nb2O10P2, 6.235599999999997 , NbPO5_2dm-5060
O8Sb4Zn2, 6.045700000000003 , Zn(SbO2)2_2dm-4021
CCuO3, 4.955900000000003 , CuCO3_2dm-3572
Ca3Co2O6, 4.7351 , Ca3(CoO3)2_2dm-5635
Cl4O8Sr2, 5.961899999999998 , Sr(ClO2)2_2dm-4538
IK2, 3.6938999999999997 , K2I_2dm-2122
F14Mn4, 6.407499999999996 , Mn2F7_2dm-4014
LuN2, 4.286299999999996 , LuN2_2dm-2496
Ca2Rb2, 3.7817000000000007 , RbCa_2dm-2235
Cl2Cu2, 4.277300000000003 , CuCl_2dm-1713
FeS2, 6.986799999999992 , FeS2_2dm-4510
Cl2Re, 7.006700000000003 , ReCl2_2dm-424
In2S2, 5.627099999999998 , InS_2dm-2941
S2Tc2, 3.8764999999999974 , TcS_2dm-1057
Au2Br4, 6.2476 , AuBr2_2dm-948
N2Se2, 6.000500000000001 , SeN_2dm-2201
CaH2O2, 3.1848000000000036 , Ca(HO)2_2dm-4658
Al2MgSe4, 6.408399999999996 , Mg(AlSe2)2_2dm-4113
Br14Ga2Se2, 8.265300000000002 , GaSeBr7_2dm-3551
Co4Ta4Te8, 5.475199999999997 , TaCoTe2_2dm-3823
Pt2Te2, 4.878499999999999 , TePt_2dm-1297
Ni2S10Ta4, 7.060899999999993 , Ta2NiS5_2dm-3824
Cl16Cu2Ga4, 6.795799999999998 , Ga2CuCl8_2dm-5383
C2H2S, 3.554400000000004 , H2C2S_2dm-3158
In2P4Se12Tl2, 8.867399999999996 , TlIn(PSe3)2_2dm-3601
Sb6Si6, 4.900200000000005 , SiSb_2dm-240
P2Pd3S8, 7.618999999999996 , P2Pd3S8_2dm-4788
Co2F8, 6.134899999999999 , CoF4_2dm-5163
SbZn3, 4.1862999999999975 , Zn3Sb_2dm-2776
Mo2Se2, 4.538999999999996 , MoSe_2dm-2121
HgI2, 5.500899999999999 , HgI2_2dm-3557
Ga3Mg3, 2.7270000000000034 , MgGa_2dm-5525
Cu4O14Sr4V2, 5.2729 , Sr2VCu2O7_2dm-5439
Li4Mn2O14P4, 6.4781999999999975 , Li2MnP2O7_2dm-4807
Cl8Mn2, 6.239199999999999 , MnCl4_2dm-1768
As18Cl4, 8.284600000000001 , As9Cl2_2dm-413
O12Se2TlV3, 7.637700000000001 , TlV3(SeO6)2_2dm-4466
O10P4, 6.321299999999996 , P2O5_2dm-3519
Cl2OV, 5.845199999999997 , VCl2O_2dm-4118
Al2S5, 6.066199999999994 , Al2S5_2dm-1449
Br5Nb, 7.0661000000000005 , NbBr5_2dm-2754
I18Mn6, 5.817199999999998 , MnI3_2dm-907
F16Fe4Li4, 6.762999999999997 , LiFeF4_2dm-4282
O3Tl2, 6.4392999999999985 , Tl2O3_2dm-2066
F4O4V3, 6.084099999999998 , V3(OF)4_2dm-5464
Ge4O8, 4.612500000000004 , GeO2_2dm-6440
TeTl, 6.543100000000002 , TlTe_2dm-2076
O6Pd2Se2, 5.668600000000002 , PdSeO3_2dm-5625
Cl6Fe2, 7.068299999999996 , FeCl3_2dm-4429
Ru2S2, 3.8944999999999976 , RuS_2dm-133
Cl2W, 6.226900000000001 , WCl2_2dm-688
Bi2STe2, 12.950999999999999 , Bi2Te2S_2dm-3473
Br6Ga2, 6.493899999999999 , GaBr3_2dm-2927
